1452	-0.1953179
2188	-0.195169927
74	-0.194726027
806	-0.194604032
192	0.194297742
764	0.194175438
1886	0.194087977
2187	-0.193844704
1571	0.193809058
763	0.193749092
50	0.193639407
49	0.193558075
1885	0.193525218
805	-0.19341703
1966	-0.193411351
48	0.193395251
762	0.19328124
47	0.193245971
1884	0.193029631
46	0.193018282
45	0.19276145
761	0.192682295
2186	-0.19260819
1883	0.192563971
191	0.192444279
44	0.192295057
804	-0.192244802
760	0.19207361
1570	0.192061844
1451	-0.192056491
1882	0.192046207
588	-0.191994077
43	0.191974815
42	0.191827128
759	0.191680685
1881	0.191446058
41	0.191357876
1418	0.191325116
1419	0.191315606
2185	-0.191282978
758	0.191271886
1083	0.191215581
73	-0.19108955
803	-0.191062337
1417	0.191052855
1416	0.191038799
1880	0.190951311
757	0.190923952
1420	0.190887365
1421	0.190685008
1415	0.190677807
1422	0.19064466
756	0.190578876
40	0.19057476
1879	0.190533749
1423	0.190426477
751	0.190394679
190	0.190312281
755	0.190229421
1569	0.190214779
1424	0.190201942
754	0.190164736
39	0.190139774
750	0.190065405
1878	0.19003417
752	0.189994984
753	0.189949056
1414	0.189947047
1425	0.189915349
749	0.189857889
2184	-0.189800402
1965	-0.189745149
1426	0.189648397
802	-0.189635548
1877	0.189506456
38	0.189452042
1413	0.189369592
1427	0.189327349
1876	0.18927478
748	0.189012753
1875	0.188966477
1874	0.188696732
37	0.188695895
1450	-0.188645354
1412	0.188547877
801	-0.188406748
2183	-0.188293085
189	0.188193551
587	-0.188192063
1568	0.188117338
36	0.188043179
747	0.187971791
1873	0.187928342
1411	0.187616523
1872	0.18755676
2141	0.187084541
800	-0.187016417
35	0.187012392
72	-0.187011663
2182	-0.186931776
746	0.186740507
1871	0.186611284
2140	0.186514877
1410	0.186405378
509	0.18632228
34	0.186177949
1082	0.185873969
1567	0.185834317
508	0.185818175
2139	0.185802753
1964	-0.185796109
188	0.185795321
2181	-0.1856397
1870	0.185631039
799	-0.185408494
507	0.185304196
1409	0.185053785
33	0.185045396
2138	0.1849685
745	0.184886346
506	0.184874624
1869	0.184822175
1449	-0.18473457
586	-0.184558047
505	0.184458401
2180	-0.184422424
2137	0.184167987
504	0.184046638
1868	0.183925176
503	0.183746939
32	0.183745431
798	-0.183679573
2136	0.183605704
1566	0.183557732
187	0.183557721
2126	0.183545927
502	0.183537625
501	0.183285781
1408	0.183285066
2128	0.183217281
2127	0.183207748
2125	0.183147375
2179	-0.183144509
744	0.183095347
2135	0.183039768
500	0.182983754
499	0.182956549
497	0.182850759
498	0.182818558
71	-0.182712138
1867	0.182610895
2134	0.182569123
407	0.182554055
2124	0.182500057
496	0.182383295
495	0.182270998
406	0.182269222
2129	0.182202724
2396	-0.182201865
2133	0.182120585
2178	-0.182086817
1963	-0.182047206
405	0.181990624
31	0.181985823
2130	0.18186734
2131	0.181866542
2132	0.181839902
494	0.18170077
797	-0.181688691
404	0.181683446
1019	-0.181680557
2395	-0.181592304
2123	0.181545819
186	0.181456093
403	0.181398139
1866	0.181237073
402	0.181130621
493	0.181110266
743	0.181027124
1018	-0.181004457
2394	-0.180981195
1565	0.180859423
401	0.180834956
2177	-0.180774858
492	0.180695677
1448	-0.180666556
1407	0.180633151
400	0.180603932
2393	-0.180386995
1017	-0.180357318
585	-0.180343353
399	0.180218769
796	-0.180133111
491	0.180067832
2122	0.180028219
398	0.179939328
2392	-0.179782317
1016	-0.17978129
1865	0.179714473
30	0.179587985
1081	0.179555869
397	0.179549612
2176	-0.179339486
2391	-0.179294988
185	0.179187864
490	0.179155357
1015	-0.179065233
742	0.178968902
396	0.178841208
2390	-0.178839321
1564	0.178551335
2121	0.178528777
395	0.178495918
1014	-0.17845569
795	-0.178329707
1784	0.178281551
394	0.178240369
70	-0.178239826
489	0.178219264
1864	0.178193977
2389	-0.178005994
1783	0.178002991
2175	-0.177963025
1013	-0.177912048
1782	0.177762518
1406	0.177704481
1962	-0.177646656
393	0.177523128
1781	0.177505525
184	0.177504698
741	0.177469476
1780	0.177245462
2388	-0.177141048
488	0.177041668
1012	-0.176995202
1779	0.176982326
29	0.176898455
1778	0.17672685
2120	0.176719511
794	-0.176645052
1777	0.176542991
392	0.176492408
1863	0.176480078
1563	0.176432137
1447	-0.176298653
1776	0.176253965
2387	-0.176187104
584	-0.176128195
1011	-0.176093417
2174	-0.17601311
1775	0.175995403
1774	0.175769379
487	0.175764358
391	0.175552938
183	0.175243824
2386	-0.175037622
1773	0.17503261
1010	-0.175027098
2119	0.174895052
1772	0.17478198
793	-0.174729234
2173	-0.174635529
1771	0.174635075
1405	0.174550176
69	-0.174385321
1862	0.174364187
486	0.174190566
390	0.174174866
1562	0.17409659
2118	0.174095189
740	0.17407552
1770	0.174048773
28	0.173851991
2385	-0.173777396
1009	-0.173718346
1961	-0.173037481
1769	0.173018682
2172	-0.172956132
182	0.172926587
792	-0.172798029
389	0.172614851
1446	-0.172545554
1561	0.172413309
485	0.172409701
1008	-0.172287514
1768	0.17215308
2384	-0.172128162
1861	0.17175266
583	-0.171615252
1080	0.171582254
2171	-0.171312053
388	0.171117342
2117	0.171083492
1767	0.170765044
1007	-0.170669348
2383	-0.170661309
1404	0.17060685
791	-0.170478335
739	0.170297508
1560	0.170257621
484	0.170218179
27	0.170209463
181	0.169930111
68	-0.16967059
387	0.16953463
1860	0.16936968
1766	0.169355631
2170	-0.169304622
1006	-0.169094627
288	-0.169086026
287	-0.16904625
290	-0.16904388
289	-0.16903462
2382	-0.169012955
286	-0.168669453
291	-0.168594308
1664	-0.16859098
1665	-0.168481936
1666	-0.16835118
1667	-0.168349223
1960	-0.168341493
1663	-0.168301042
292	-0.16811285
483	0.168011839
1765	0.167998005
1668	-0.167981066
1559	0.167924479
1445	-0.167918437
285	-0.167847305
386	0.167791379
2116	0.167668746
1662	-0.167515563
1669	-0.167437317
2169	-0.167428064
293	-0.167383663
790	-0.167288584
738	0.167238614
1005	-0.167094334
1682	-0.167026557
180	0.166998607
582	-0.166851818
294	-0.166798071
1403	0.166658106
26	0.166625704
1681	-0.166603378
284	-0.166591949
1764	0.166551804
1670	-0.166533713
2381	-0.166458341
1661	-0.166386882
385	0.166195504
295	-0.166191593
1859	0.166056223
1680	-0.166018022
1671	-0.166013579
1679	-0.165704113
1678	-0.165525469
296	-0.165510478
1672	-0.16543495
297	-0.165213008
1677	-0.165202015
2168	-0.165133925
789	-0.165065944
1660	-0.165061433
1673	-0.165060857
283	-0.165052803
482	0.165044312
2115	0.16501208
1674	-0.164999274
67	-0.164898816
1558	0.164890156
1675	-0.164847743
1676	-0.164841256
1763	0.16482493
298	-0.164731478
1079	0.16464327
1004	-0.1645606
384	0.164345169
299	-0.164326675
300	-0.164202442
305	-0.16411921
304	-0.164051763
301	-0.164043735
302	-0.163911155
303	-0.163910093
1659	-0.163872246
2380	-0.16381071
1959	-0.163770736
179	0.16365002
282	-0.163399522
1762	0.1632908
1444	-0.16320153
737	0.162963014
25	0.162894534
1658	-0.16280165
1858	0.162764917
1402	0.16258171
383	0.162502058
581	-0.162245638
481	0.162161577
281	-0.162121752
2167	-0.162112758
1557	0.162035512
1003	-0.16203407
788	-0.161790679
1761	0.161458321
1657	-0.160999794
382	0.160998018
2379	-0.160863214
2114	0.160782533
178	0.160267872
280	-0.160262326
2166	-0.160245751
1857	0.160121962
66	-0.160022417
480	0.159808301
1760	0.159723381
1002	-0.159335242
1958	-0.159234641
24	0.159169816
1656	-0.158888399
1556	0.15884107
381	0.158827495
1401	0.158488273
736	0.158479327
1443	-0.158436508
2378	-0.158383622
787	-0.158343712
1759	0.158154928
279	-0.157863315
1078	0.15722385
177	0.157179075
380	0.157124489
2165	-0.15705351
1655	-0.156872285
580	-0.156807525
1001	-0.156743833
1856	0.156650992
479	0.156565703
2113	0.156430735
1758	0.155977947
278	-0.155632083
1555	0.155565081
23	0.154978563
65	-0.154920165
786	-0.154843296
2377	-0.154748926
379	0.15471147
1654	-0.154644818
1757	0.154468633
735	0.154384649
176	0.154080562
1957	-0.154002096
2164	-0.1538614
1400	0.153706316
1442	-0.153458307
1000	-0.153298399
277	-0.153216765
478	0.152936277
1554	0.15280383
1855	0.152705544
2112	0.152450926
1756	0.152080284
579	-0.151963079
22	0.151618752
785	-0.151529721
1653	-0.15137462
378	0.151278068
2376	-0.150998218
175	0.150817168
2163	-0.150601528
64	-0.150518962
276	-0.150257421
1399	0.15009364
734	0.150026757
1553	0.149872126
999	-0.149718879
1956	-0.14952338
477	0.149262321
1441	-0.149189383
1077	0.148871083
1755	0.148704869
1854	0.148700192
784	-0.148578558
377	0.148287488
2111	0.148216319
21	0.147940489
1652	-0.147871499
2162	-0.147753191
174	0.147555074
578	-0.14731366
2375	-0.147018696
275	-0.146997652
1552	0.146744882
1398	0.146258109
476	0.14624532
998	-0.145955246
1754	0.145839144
63	-0.145803869
783	-0.145636053
1853	0.145630777
733	0.145484015
1955	-0.145147963
2161	-0.14498128
376	0.144656562
20	0.144650446
1440	-0.14450359
1651	-0.144486604
1551	0.143662581
2110	0.14360161
274	-0.143588525
173	0.143585665
2374	-0.142784393
1397	0.142767579
475	0.14273286
577	-0.142712357
2160	-0.142355471
1753	0.142217328
1852	0.142059217
997	-0.141932896
782	-0.141565598
19	0.140966478
375	0.14067343
1954	-0.140666207
732	0.14053847
1550	0.139858869
1650	-0.139663072
1076	0.139564874
172	0.139429331
474	0.139360207
62	-0.139159561
1396	0.139105261
2109	0.138996239
273	-0.138919372
2159	-0.138573054
1851	0.138472538
1752	0.138335605
1439	-0.138014496
2373	-0.137869666
18	0.137689828
996	-0.137417662
576	-0.137334138
374	0.137126354
171	0.136181983
781	-0.136108127
1549	0.135842002
1649	-0.135735897
1395	0.135700664
1953	-0.135365599
272	-0.135117898
473	0.134809405
1751	0.134772185
731	0.134614231
17	0.1339963
1850	0.13380045
373	0.133624646
61	-0.133543707
2108	0.133311328
575	-0.133175069
2158	-0.133108218
1548	0.13285224
1438	-0.132501154
170	0.132080957
1394	0.131915365
995	-0.13187162
2372	-0.131846933
1648	-0.131546215
372	0.131377837
1952	-0.131285346
1750	0.131236576
472	0.131166648
271	-0.130941589
16	0.130603299
780	-0.130559498
1075	0.130040947
1849	0.12980241
371	0.129326435
1749	0.129159519
1547	0.128841264
1393	0.128447708
730	0.128380256
60	-0.1282178
574	-0.127852428
169	0.127804718
2157	-0.127689612
471	0.127467095
1748	0.127397726
2107	0.127056766
1437	-0.126968282
994	-0.126482051
1647	-0.126265886
1951	-0.125986549
2371	-0.125971713
270	-0.125785718
1848	0.125712257
370	0.125452666
15	0.12540277
1546	0.124671353
779	-0.124570318
2345	-0.123951431
573	-0.123808114
2343	-0.123770779
168	0.123743041
2342	-0.123714851
2335	-0.123661895
2344	-0.123655842
2336	-0.123554889
2341	-0.123536819
2334	-0.123536126
2340	-0.123511391
2339	-0.123502797
1747	0.123475689
2338	-0.123314604
1392	0.123311828
2333	-0.123154443
470	0.123133723
2337	-0.123101531
59	-0.123005814
14	0.122440271
369	0.122321465
2332	-0.122260164
993	-0.122219552
1436	-0.121811238
1950	-0.121780746
2156	-0.121717975
2331	-0.121367405
2370	-0.121335109
729	0.12132447
1847	0.121015997
1545	0.120863644
1746	0.120452386
958	-0.120350175
957	-0.120306476
959	-0.120267141
2330	-0.120138654
2106	0.120121252
956	-0.120000524
1391	0.119913852
961	-0.119837616
960	-0.119758036
962	-0.119668367
469	0.119614114
1646	-0.119470253
963	-0.119341733
955	-0.119339232
269	-0.119289517
572	-0.119237836
964	-0.1188995
2329	-0.118705212
965	-0.118660137
13	0.118516442
954	-0.118482149
368	0.118353345
167	0.118346071
966	-0.118214715
1074	0.117844054
967	-0.117833581
778	-0.117711265
968	-0.117654787
953	-0.117439662
2328	-0.117317473
58	-0.11723805
1846	0.117225121
1949	-0.117168834
1745	0.116496951
1435	-0.116062802
992	-0.116025799
952	-0.116003227
1390	0.115974627
2327	-0.115727405
1544	0.11561121
2155	-0.115374755
468	0.115305107
2326	-0.114948019
951	-0.114609134
728	0.114579935
12	0.11450684
367	0.114474495
2369	-0.114458538
2325	-0.113995854
166	0.113577152
268	-0.113366016
1645	-0.113318837
2105	0.113230327
571	-0.11315932
2324	-0.113006413
1845	0.112970638
57	-0.112877845
950	-0.112858057
1744	0.112627731
777	-0.112512946
2323	-0.112029998
1389	0.111896263
949	-0.111804729
467	0.111755174
1434	-0.111660461
1543	0.11118463
1948	-0.111132564
991	-0.110892987
948	-0.110865597
11	0.110555205
2154	-0.110191311
2322	-0.110135153
947	-0.109833343
1844	0.109146297
946	-0.108919162
866	-0.108844942
2368	-0.108717436
1073	0.108442954
2321	-0.108220433
366	0.108105828
1388	0.10785778
267	-0.10778289
865	-0.107649794
10	0.107605226
1271	0.107588873
570	-0.107587079
1272	0.107492562
1644	-0.107476036
1270	0.107473053
1273	0.107363528
356	0.107292501
355	0.107260909
1269	0.107256283
1274	0.107219139
945	-0.107116181
727	0.107051395
354	0.107029431
353	0.106961633
1268	0.106850936
352	0.106726035
165	0.106671025
990	-0.106641472
1267	0.106554965
864	-0.106307842
2320	-0.106262721
776	-0.106256306
351	0.106185931
1743	0.106172702
1266	0.106137244
56	-0.105977561
1947	-0.105798112
1265	0.105725274
466	0.105688709
350	0.105550175
2104	0.105525373
944	-0.105332235
1264	0.105228436
863	-0.105116986
349	0.105065674
1387	0.105055363
1433	-0.105043102
1263	0.104703914
365	0.104572997
1262	0.104174544
1542	0.104130589
2367	-0.104120297
348	0.103944774
2153	-0.103835785
862	-0.103756522
943	-0.10365098
2319	-0.103579252
1261	0.103384042
989	-0.103204456
1742	0.10295021
347	0.102900316
266	-0.102864353
1843	0.102623398
1260	0.102417683
1643	-0.102190843
861	-0.102078509
346	0.101989175
1259	0.101499987
942	-0.101430792
345	0.101308602
2318	-0.101152188
860	-0.100467619
344	0.100460426
9	0.100425048
2366	-0.100332129
164	0.100308796
1258	0.100262613
569	-0.100085321
364	0.099815361
941	-0.099119228
343	0.099094156
1257	0.09904164
726	0.098888683
775	-0.098851434
859	-0.098755255
1733	0.098745103
988	-0.098704645
1732	0.098638669
2317	-0.098514868
465	0.098484038
55	-0.098211017
1730	0.098166599
1731	0.098147973
1946	-0.098107247
1741	0.098030705
1729	0.098020146
1339	-0.097931032
342	0.097858463
1541	0.097771947
1256	0.097741362
1386	0.097576042
1728	0.097360267
1432	-0.097272151
2103	0.097228643
858	-0.097105059
1340	-0.096883978
1727	0.096874276
265	-0.09668692
940	-0.096674244
1255	0.096549305
341	0.096470446
1341	-0.096465031
1726	0.096413097
2152	-0.096365005
1642	-0.095725045
8	0.095712351
1070	-0.095651471
1072	0.095575962
1254	0.09541221
1842	0.095331025
857	-0.095207303
2365	-0.095148375
1725	0.095135904
1338	-0.095120167
340	0.095087359
2243	-0.094957529
987	-0.094937476
2316	-0.094867874
774	-0.094377514
2242	-0.09431643
1253	0.094167265
1724	0.094157211
568	-0.094116811
363	0.093793627
2241	-0.093758527
1342	-0.093625293
856	-0.093548648
1278	-0.093442474
939	-0.093348338
1280	-0.093276476
1723	0.093273083
1279	-0.093225933
339	0.093197997
2240	-0.093168437
1069	-0.092918028
1252	0.09291502
1385	0.092850001
1281	-0.092845046
1722	0.092751871
1337	-0.092628439
2315	-0.092413433
2239	-0.092407066
1945	-0.092378594
1721	0.092143537
725	0.092132908
986	-0.091993034
163	0.091989834
2151	-0.091885753
1251	0.091883261
1740	0.091787408
855	-0.091642947
2238	-0.091241862
1282	-0.09123797
938	-0.091171184
2364	-0.091087424
338	0.090999181
1277	-0.090949694
1720	0.09081604
1250	0.090802652
1343	-0.090733168
264	-0.090347843
2314	-0.090231369
2102	0.090190402
1068	-0.090137593
2237	-0.090136315
854	-0.089997161
1719	0.089842767
7	0.089794395
1540	0.089450258
1249	0.089425693
337	0.089292764
1641	-0.089268829
2236	-0.089109506
937	-0.089044634
1718	0.08890352
464	0.088520988
1276	-0.088375959
985	-0.088224911
2363	-0.088129399
1248	0.088109531
2235	-0.08806399
1717	0.08796036
853	-0.087931066
1336	-0.087905716
1344	-0.087867791
54	-0.087621757
1283	-0.087573145
567	-0.087387895
336	0.087293977
773	-0.087254902
1384	0.087223551
1067	-0.087157114
1275	-0.086946348
1247	0.086752156
2234	-0.086632998
1716	0.086531417
2313	-0.086459154
1335	-0.086303776
1431	-0.086042002
852	-0.085939621
362	0.0857225
1944	-0.085715001
1246	0.085638805
1841	0.085520254
2233	-0.08549752
936	-0.085322964
335	0.085014464
984	-0.085000811
1345	-0.084867593
1715	0.084708046
2150	-0.084424098
6	0.084411543
1066	-0.084376244
1245	0.084300769
2362	-0.084128144
2232	-0.083980859
1739	0.083865125
851	-0.08377399
724	0.083602457
1714	0.083496564
162	0.083326836
263	-0.083310924
1284	-0.083167908
1244	0.083157281
2312	-0.083083676
334	0.082732313
2231	-0.082703059
1243	0.082180969
772	-0.082148054
1021	0.08209467
1383	0.082005833
1640	-0.081995489
1022	0.081991058
850	-0.081922218
1713	0.081915483
935	-0.081849448
1030	0.081816335
1346	-0.08176664
53	-0.081738063
1028	0.081518537
1065	-0.081517312
983	-0.081474267
1242	0.081415081
1329	-0.081245667
2101	0.081170723
2361	-0.081167293
2230	-0.080813144
1539	0.080709742
1325	0.08069917
1241	0.080620735
333	0.080585976
1430	-0.080256908
1712	0.080033859
1223	0.079914739
1240	0.07983871
1334	-0.079783257
1071	0.079717105
5	0.079656865
849	-0.07964164
1324	0.079557867
1222	0.079291508
2149	-0.079283515
463	0.079182744
2229	-0.079119367
1026	0.079116718
566	-0.079075164
2311	-0.07907128
1239	0.079060294
1347	-0.078936549
1064	-0.078792051
1285	-0.078757553
332	0.078641736
1238	0.078614198
1221	0.078516575
982	-0.078367657
1323	0.078284028
1711	0.078274006
2360	-0.078262824
1236	0.078233473
1237	0.078006572
1328	-0.07800605
934	-0.077770796
1220	0.077762655
1031	0.077614576
1943	-0.077522583
1382	0.077449366
1027	0.077342761
1235	0.077302315
848	-0.077289403
723	0.077226187
2228	-0.07711182
1322	0.077073047
1219	0.077043831
1710	0.076573971
1029	0.076318554
1218	0.076294462
1840	0.07615169
1063	-0.075765355
1321	0.075705285
331	0.075664601
1330	-0.075632593
1234	0.075591621
1217	0.075591607
2227	-0.075575272
2359	-0.075466345
1333	-0.075413472
361	0.0753822
771	-0.075296563
1216	0.075063245
1709	0.074942154
847	-0.074880048
262	-0.074785485
1348	-0.074719469
1215	0.074558442
1320	0.074356401
2100	0.074167726
161	0.074065675
330	0.074042439
1214	0.07397345
2310	-0.073959459
981	-0.073873825
1213	0.073740872
2226	-0.073707632
1639	-0.07356176
1212	0.073450477
1211	0.07328235
1210	0.073279789
1208	0.073232728
1209	0.073232038
1286	-0.073182654
1207	0.073092985
1206	0.073021868
1738	0.072964874
1062	-0.072948718
1205	0.072872028
933	-0.072857044
1204	0.072851634
1319	0.072805966
1203	0.072778877
1199	0.072745172
846	-0.072655239
1202	0.072649635
1200	0.072540901
1198	0.072449694
2148	-0.07239149
4	0.072345175
1708	0.072294163
1201	0.072252286
1197	0.072220993
1196	0.072199565
1349	-0.072196853
1032	0.071925123
1233	0.071911438
329	0.071899849
2225	-0.071696305
1232	0.071456576
1538	0.071406116
1195	0.071400929
1318	0.071155329
1707	0.071153878
2358	-0.07107771
1194	0.070709986
565	-0.070613571
1381	0.070425294
328	0.070361563
980	-0.069979827
52	-0.06988514
2224	-0.069832148
1061	-0.06978658
1350	-0.069497411
845	-0.069453606
1317	0.069393525
1193	0.069257967
1706	0.069242548
2309	-0.069236835
462	0.069041378
722	0.068843897
1429	-0.068716626
1942	-0.068651079
932	-0.068458112
1331	-0.06845342
1225	0.068417062
327	0.068146375
1192	0.068050125
1705	0.068011642
2223	-0.067954791
1231	0.067908803
1316	0.067684806
1287	-0.067648923
2039	-0.06748022
360	0.067463609
2357	-0.067321926
2038	-0.067243903
1230	0.067026274
770	-0.066969722
2037	-0.066963028
1351	-0.066794971
979	-0.066650551
1060	-0.066588377
2036	-0.066501439
1191	0.066499271
844	-0.066495814
1704	0.066326996
1332	-0.066030078
2035	-0.065937136
261	-0.065853601
1315	0.065788811
1839	0.065752075
326	0.065701835
160	0.065560925
2034	-0.065355918
2099	0.065286336
1737	0.0652597
2308	-0.065108224
2222	-0.065087275
1190	0.06508674
1226	0.064976953
325	0.064948702
1638	-0.064677122
2033	-0.064628389
2356	-0.064564085
931	-0.064363947
2147	-0.064253918
1352	-0.064245732
1703	0.064050493
3	0.063981641
662	-0.063861725
2032	-0.063788187
1314	0.063691171
661	-0.063688685
843	-0.063531471
660	-0.063452187
1702	0.063409127
1189	0.063170874
1059	-0.063140072
324	0.06312822
659	-0.063116428
721	0.063063819
1380	0.063031901
564	-0.063023902
2031	-0.062734121
658	-0.06270497
1353	-0.062648237
769	-0.0625047
1537	0.062445939
2221	-0.062381515
657	-0.06211173
323	0.06202273
1327	-0.061954535
1701	0.061823035
1033	0.061770795
1288	-0.061760095
2030	-0.061725186
1188	0.061491971
1313	0.061421176
656	-0.061360068
359	0.061155798
1354	-0.061086745
1941	-0.06104725
1700	0.060983053
560	-0.06067443
655	-0.060608342
559	-0.060604395
842	-0.060598817
2029	-0.060449155
558	-0.060351373
978	-0.060172108
557	-0.059970967
2146	-0.0599425
461	0.059935044
322	0.059799954
556	-0.059793202
654	-0.059669268
2028	-0.059512665
2098	0.05942231
2220	-0.059420852
1058	-0.059404974
1355	-0.059321968
555	-0.059111837
1699	0.059053581
1312	0.059001867
1736	0.058979566
653	-0.058843054
841	-0.058669059
2355	-0.058495995
260	-0.058488502
554	-0.058423708
2307	-0.058183635
1187	0.058166854
2027	-0.058021746
553	-0.057907989
930	-0.057765441
1356	-0.057765285
720	0.057664238
652	-0.05764322
1229	0.057573134
321	0.057556951
563	-0.057148227
552	-0.056967941
1698	0.056967124
977	-0.05693087
1637	-0.056904892
2	0.056840201
651	-0.056740573
159	0.056675688
2219	-0.056652693
1289	-0.05661447
1357	-0.056574941
2026	-0.056548971
840	-0.056519222
1838	0.056393708
1311	0.056329558
551	-0.05629458
1057	-0.056024259
1228	0.056015661
550	-0.055849827
650	-0.055398421
2354	-0.055347974
549	-0.055291397
320	0.055273901
2025	-0.055269721
1186	0.055101501
1358	-0.055062777
1379	0.055033407
1940	-0.054956372
2218	-0.054940238
1034	0.054813905
548	-0.054792027
1697	0.0547532
2097	0.054385163
768	-0.054254978
2306	-0.054230692
649	-0.054229997
547	-0.054207284
1227	0.054149882
929	-0.053916082
2024	-0.053856668
839	-0.053770536
546	-0.053696114
545	-0.053365274
1310	0.053325273
1359	-0.05331336
1536	0.053164855
319	0.053163949
1696	0.053094691
648	-0.05307917
1936	-0.052985445
1935	-0.052956219
2023	-0.052909018
2217	-0.052893582
1937	-0.05286357
1934	-0.052790988
1933	-0.052745585
544	-0.052742297
1185	0.052736643
1056	-0.052551175
630	-0.052347139
1932	-0.052201308
2022	-0.052142672
543	-0.051918181
1360	-0.051915687
647	-0.051873303
719	0.051861156
838	-0.051830938
2145	-0.051759383
1931	-0.051722193
542	-0.05161195
629	-0.051475401
631	-0.051416485
541	-0.051335883
2007	-0.051322249
1930	-0.051288042
2021	-0.051193486
646	-0.051174963
976	-0.051157396
460	0.051128221
1290	-0.050832653
2008	-0.050655244
259	-0.050616008
645	-0.05058087
632	-0.050550735
540	-0.050531963
539	-0.050509822
1929	-0.050474199
2020	-0.050411356
628	-0.050304751
1361	-0.050299756
1184	0.050276138
2216	-0.050234008
2006	-0.050179067
1309	0.050151785
1928	-0.04994276
633	-0.049866108
644	-0.049814286
837	-0.049760309
2353	-0.04975611
634	-0.049723347
2009	-0.049722278
1362	-0.049712108
1927	-0.04963652
318	0.049560478
538	-0.049505766
2305	-0.049491692
2019	-0.049437761
537	-0.049389813
928	-0.049343723
532	-0.049289572
1926	-0.049289319
626	-0.049278627
635	-0.049171532
643	-0.049146193
627	-0.049134843
1695	0.049119263
2010	-0.049105177
536	-0.049057944
2018	-0.049024107
1925	-0.048947795
2011	-0.04889704
2005	-0.048838769
2012	-0.048753871
2096	0.048629264
1924	-0.048619297
642	-0.048561888
2215	-0.048561003
1055	-0.048560822
1636	-0.048545687
158	0.04851567
1363	-0.048481324
535	-0.048466893
531	-0.048433254
641	-0.048308628
1837	0.048301367
1923	-0.048263051
533	-0.048251407
358	0.048234931
1922	-0.048199783
534	-0.048145226
636	-0.048047495
625	-0.048042446
2017	-0.047902634
2016	-0.047771569
1921	-0.047739167
51	-0.047701263
1	0.047589117
2013	-0.047583923
2015	-0.047503162
1364	-0.047492802
2004	-0.047492038
638	-0.047447791
562	-0.047392301
639	-0.047331958
767	-0.047317286
