=== Contents of 7EGT_results.csv ===
7EWF_decoy28,0.573,Medium
7EWF_decoy29,0.628,Medium
7EWF_decoy30,0.609,Medium
7EWF_decoy31,0.567,Medium
7EWF_decoy32,0.594,Medium
7EWF_decoy33,0.574,Medium
7EWF_decoy34,0.644,Medium
7EWF_decoy35,0.627,Medium
7EWF_decoy36,0.631,Medium
7EWF_decoy37,0.606,Medium
7EWF_decoy38,0.640,Medium
7EWF_decoy39,0.584,Medium
7EWF_decoy40,0.622,Medium
7EWF_decoy41,0.634,Medium
7EWF_decoy42,0.645,Medium
7EWF_decoy43,0.639,Medium
7EWF_decoy44,0.649,Medium
7EWF_decoy45,0.607,Medium
7EWF_decoy46,0.657,Medium
7EWF_decoy47,0.647,Medium
7EWF_decoy48,0.646,Medium
7EWF_decoy49,0.620,Medium
7EWF_decoy50,0.621,Medium
7EWF_decoy51,0.634,Medium
7EWF_decoy52,0.660,Medium
7EWF_decoy53,0.611,Medium
7EWF_decoy54,0.564,Medium
7EWF_decoy55,0.603,Medium
7EWF_decoy56,0.581,Medium
7EWF_decoy57,0.568,Medium
7EWF_decoy58,0.579,Medium
7EWF_decoy59,0.610,Medium
7EWF_decoy60,0.536,Medium
7EWF_decoy61,0.611,Medium
7EWF_decoy62,0.606,Medium
7EWF_decoy63,0.578,Medium
7EWF_decoy64,0.606,Medium
7EWF_decoy65,0.626,Medium
7EWF_decoy66,0.625,Medium
7EWF_decoy67,0.588,Medium
7EWF_decoy68,0.634,Medium
7EWF_decoy69,0.612,Medium
7EWF_decoy70,0.627,Medium
7EWF_decoy71,0.660,Medium
7EWF_decoy72,0.630,Medium
7EWF_decoy73,0.612,Medium
7EWF_decoy74,0.626,Medium
7EWF_decoy75,0.623,Medium
7EWF_decoy76,0.620,Medium
7EWF_decoy77,0.590,Medium
7EWF_decoy78,0.651,Medium
7EWF_decoy79,0.627,Medium
7EWF_decoy80,0.648,Medium
7EWF_decoy81,0.594,Medium
7EWF_decoy82,0.657,Medium
7EWF_decoy83,0.629,Medium
7EWF_decoy84,0.657,Medium
7EWF_decoy85,0.627,Medium
7EWF_decoy86,0.571,Medium
7EWF_decoy87,0.584,Medium
7EWF_decoy88,0.566,Medium
7EWF_decoy89,0.620,Medium
7EWF_decoy90,0.636,Medium
7EWF_decoy91,0.574,Medium
7EWF_decoy92,0.571,Medium
7EWF_decoy93,0.574,Medium
7EWF_decoy94,0.601,Medium
7EWF_decoy95,0.608,Medium
7EWF_decoy96,0.626,Medium
7EWF_decoy97,0.603,Medium
7EWF_decoy98,0.599,Medium
7EWF_decoy99,0.650,Medium
7EWF_decoy100,0.634,Medium

=== Contents of 7F28_results.csv ===
Model,DockQ,CAPRI
7F28_decoy1,0.873,High
7F28_decoy2,0.874,High
7F28_decoy3,0.896,High
7F28_decoy4,0.875,High
7F28_decoy5,0.874,High
7F28_decoy6,0.873,High
7F28_decoy7,0.876,High
7F28_decoy8,0.903,High
7F28_decoy9,0.892,High
7F28_decoy10,0.874,High
7F28_decoy11,0.896,High
7F28_decoy12,0.903,High
7F28_decoy13,0.915,High
7F28_decoy14,0.891,High
7F28_decoy15,0.898,High
7F28_decoy16,0.899,High
7F28_decoy17,0.902,High
7F28_decoy18,0.895,High
7F28_decoy19,0.917,High
7F28_decoy20,0.900,High
7F28_decoy21,0.898,High
7F28_decoy22,0.876,High
7F28_decoy23,0.897,High
7F28_decoy24,0.876,High
7F28_decoy25,0.894,High
7F28_decoy26,0.893,High
7F28_decoy27,0.892,High
7F28_decoy28,0.900,High
7F28_decoy29,0.905,High
7F28_decoy30,0.874,High
7F28_decoy31,0.897,High
7F28_decoy32,0.904,High
7F28_decoy33,0.875,High
7F28_decoy34,0.894,High
7F28_decoy35,0.894,High
7F28_decoy36,0.898,High
7F28_decoy37,0.896,High
7F28_decoy38,0.901,High
7F28_decoy39,0.884,High
7F28_decoy40,0.895,High
7F28_decoy41,0.878,High
7F28_decoy42,0.871,High
7F28_decoy43,0.893,High
7F28_decoy44,0.899,High
7F28_decoy45,0.895,High
7F28_decoy46,0.904,High
7F28_decoy47,0.892,High
7F28_decoy48,0.894,High
7F28_decoy49,0.903,High
7F28_decoy50,0.900,High
7F28_decoy51,0.910,High
7F28_decoy52,0.896,High
7F28_decoy53,0.904,High
7F28_decoy54,0.899,High
7F28_decoy55,0.896,High
7F28_decoy56,0.900,High
7F28_decoy57,0.892,High
7F28_decoy58,0.893,High
7F28_decoy59,0.899,High
7F28_decoy60,0.903,High
7F28_decoy61,0.897,High
7F28_decoy62,0.904,High
7F28_decoy63,0.897,High
7F28_decoy64,0.893,High
7F28_decoy65,0.897,High
7F28_decoy66,0.899,High
7F28_decoy67,0.900,High
7F28_decoy68,0.890,High
7F28_decoy69,0.889,High
7F28_decoy70,0.898,High
7F28_decoy71,0.895,High
7F28_decoy72,0.900,High
7F28_decoy73,0.900,High
7F28_decoy74,0.899,High
7F28_decoy75,0.899,High
7F28_decoy76,0.897,High
7F28_decoy77,0.904,High
7F28_decoy78,0.896,High
7F28_decoy79,0.901,High
7F28_decoy80,0.900,High
7F28_decoy81,0.896,High
7F28_decoy82,0.898,High
7F28_decoy83,0.901,High
7F28_decoy84,0.895,High
7F28_decoy85,0.902,High
7F28_decoy86,0.898,High
7F28_decoy87,0.896,High
7F28_decoy88,0.886,High
7F28_decoy89,0.894,High
7F28_decoy90,0.904,High
7F28_decoy91,0.893,High
7F28_decoy92,0.895,High
7F28_decoy93,0.904,High
7F28_decoy94,0.909,High
7F28_decoy95,0.897,High
7F28_decoy96,0.900,High
7F28_decoy97,0.895,High
7F28_decoy98,0.895,High
7F28_decoy99,0.901,High
7F28_decoy100,0.900,High

=== Contents of 7F4L_results.csv ===
Model,DockQ,CAPRI
7F4L_decoy1,0.560,Medium
7F4L_decoy2,0.626,Medium
7F4L_decoy3,0.526,Medium
7F4L_decoy4,0.626,Medium
7F4L_decoy5,0.643,Medium
7F4L_decoy6,0.623,Medium
7F4L_decoy7,0.572,Medium
7F4L_decoy8,0.675,Medium
7F4L_decoy9,0.587,Medium
7F4L_decoy10,0.598,Medium
7F4L_decoy11,0.624,Medium
7F4L_decoy12,0.630,Medium
7F4L_decoy13,0.563,Medium
7F4L_decoy14,0.671,Medium
7F4L_decoy15,0.586,Medium
7F4L_decoy16,0.659,Medium
7F4L_decoy17,0.594,Medium
7F4L_decoy18,0.586,Medium
7F4L_decoy19,0.668,Medium
7F4L_decoy20,0.715,Medium
7F4L_decoy21,0.598,Medium
7F4L_decoy22,0.594,Medium
7F4L_decoy23,0.616,Medium
7F4L_decoy24,0.572,Medium
7F4L_decoy25,0.592,Medium
7F4L_decoy26,0.588,Medium
7F4L_decoy27,0.579,Medium
7F4L_decoy28,0.629,Medium
7F4L_decoy29,0.590,Medium
7F4L_decoy30,0.561,Medium
7F4L_decoy31,0.636,Medium
7F4L_decoy32,0.581,Medium
7F4L_decoy33,0.642,Medium
7F4L_decoy34,0.583,Medium
7F4L_decoy35,0.582,Medium
7F4L_decoy36,0.616,Medium
7F4L_decoy37,0.663,Medium
7F4L_decoy38,0.636,Medium
7F4L_decoy39,0.637,Medium
7F4L_decoy40,0.595,Medium
7F4L_decoy41,0.611,Medium
7F4L_decoy42,0.596,Medium
7F4L_decoy43,0.600,Medium
7F4L_decoy44,0.575,Medium
7F4L_decoy45,0.598,Medium
7F4L_decoy46,0.584,Medium
7F4L_decoy47,0.595,Medium
7F4L_decoy48,0.593,Medium
7F4L_decoy49,0.588,Medium
7F4L_decoy50,0.597,Medium
7F4L_decoy51,0.563,Medium
7F4L_decoy52,0.577,Medium
7F4L_decoy53,0.658,Medium
7F4L_decoy54,0.564,Medium
7F4L_decoy55,0.614,Medium
7F4L_decoy56,0.598,Medium
7F4L_decoy57,0.588,Medium
7F4L_decoy58,0.602,Medium
7F4L_decoy59,0.635,Medium
7F4L_decoy60,0.603,Medium
7F4L_decoy61,0.622,Medium
7F4L_decoy62,0.607,Medium
7F4L_decoy63,0.556,Medium
7F4L_decoy64,0.599,Medium
7F4L_decoy65,0.601,Medium
7F4L_decoy66,0.622,Medium
7F4L_decoy67,0.634,Medium
7F4L_decoy68,0.602,Medium
7F4L_decoy69,0.630,Medium
7F4L_decoy70,0.670,Medium
7F4L_decoy71,0.562,Medium
7F4L_decoy72,0.599,Medium
7F4L_decoy73,0.568,Medium
7F4L_decoy74,0.607,Medium
7F4L_decoy75,0.570,Medium
7F4L_decoy76,0.655,Medium
7F4L_decoy77,0.657,Medium
7F4L_decoy78,0.610,Medium
7F4L_decoy79,0.606,Medium
7F4L_decoy80,0.568,Medium
7F4L_decoy81,0.661,Medium
7F4L_decoy82,0.694,Medium
7F4L_decoy83,0.642,Medium
7F4L_decoy84,0.601,Medium
7F4L_decoy85,0.567,Medium
7F4L_decoy86,0.639,Medium
7F4L_decoy87,0.619,Medium
7F4L_decoy88,0.556,Medium
7F4L_decoy89,0.663,Medium
7F4L_decoy90,0.592,Medium
7F4L_decoy91,0.634,Medium
7F4L_decoy92,0.598,Medium
7F4L_decoy93,0.576,Medium
7F4L_decoy94,0.612,Medium
7F4L_decoy95,0.648,Medium
7F4L_decoy96,0.634,Medium
7F4L_decoy97,0.577,Medium
7F4L_decoy98,0.658,Medium
7F4L_decoy99,0.659,Medium
7F4L_decoy100,0.555,Medium

=== Contents of 7F4S_results.csv ===
Model,DockQ,CAPRI
7F4S_decoy1,0.523,Medium
7F4S_decoy2,0.519,Medium
7F4S_decoy3,0.534,Medium
7F4S_decoy4,0.521,Medium
7F4S_decoy5,0.527,Medium
7F4S_decoy6,0.534,Medium
7F4S_decoy7,0.537,Medium
7F4S_decoy8,0.532,Medium
7F4S_decoy9,0.518,Medium
7F4S_decoy10,0.529,Medium
7F4S_decoy11,0.527,Medium
7F4S_decoy12,0.514,Medium
7F4S_decoy13,0.532,Medium
7F4S_decoy14,0.539,Medium
7F4S_decoy15,0.549,Medium
7F4S_decoy16,0.556,Medium
7F4S_decoy17,0.527,Medium
7F4S_decoy18,0.516,Medium
7F4S_decoy19,0.529,Medium
7F4S_decoy20,0.554,Medium
7F4S_decoy21,0.547,Medium
7F4S_decoy22,0.526,Medium
7F4S_decoy23,0.549,Medium
7F4S_decoy24,0.560,Medium
7F4S_decoy25,0.510,Medium
7F4S_decoy26,0.519,Medium
7F4S_decoy27,0.532,Medium
7F4S_decoy28,0.519,Medium
7F4S_decoy29,0.549,Medium
7F4S_decoy30,0.536,Medium
7F4S_decoy31,0.529,Medium
7F4S_decoy32,0.533,Medium
7F4S_decoy33,0.544,Medium
7F4S_decoy34,0.532,Medium
7F4S_decoy35,0.541,Medium
7F4S_decoy36,0.540,Medium
7F4S_decoy37,0.524,Medium
7F4S_decoy38,0.550,Medium
7F4S_decoy39,0.525,Medium
7F4S_decoy40,0.520,Medium
7F4S_decoy41,0.527,Medium
7F4S_decoy42,0.548,Medium
7F4S_decoy43,0.531,Medium
7F4S_decoy44,0.534,Medium
7F4S_decoy45,0.557,Medium
7F4S_decoy46,0.555,Medium
7F4S_decoy47,0.531,Medium
7F4S_decoy48,0.516,Medium
7F4S_decoy49,0.528,Medium
7F4S_decoy50,0.527,Medium
7F4S_decoy51,0.532,Medium
7F4S_decoy52,0.522,Medium
7F4S_decoy53,0.531,Medium
7F4S_decoy54,0.546,Medium
7F4S_decoy55,0.525,Medium
7F4S_decoy56,0.545,Medium
7F4S_decoy57,0.540,Medium
7F4S_decoy58,0.548,Medium
7F4S_decoy59,0.533,Medium
7F4S_decoy60,0.518,Medium
7F4S_decoy61,0.533,Medium
7F4S_decoy62,0.557,Medium
7F4S_decoy63,0.542,Medium
7F4S_decoy64,0.526,Medium
7F4S_decoy65,0.532,Medium
7F4S_decoy66,0.533,Medium
7F4S_decoy67,0.528,Medium
7F4S_decoy68,0.532,Medium
7F4S_decoy69,0.529,Medium
7F4S_decoy70,0.538,Medium
7F4S_decoy71,0.528,Medium
7F4S_decoy72,0.525,Medium
7F4S_decoy73,0.517,Medium
7F4S_decoy74,0.562,Medium
7F4S_decoy75,0.544,Medium
7F4S_decoy76,0.522,Medium
7F4S_decoy77,0.518,Medium
7F4S_decoy78,0.524,Medium
7F4S_decoy79,0.541,Medium
7F4S_decoy80,0.526,Medium
7F4S_decoy81,0.542,Medium
7F4S_decoy82,0.539,Medium
7F4S_decoy83,0.518,Medium
7F4S_decoy84,0.541,Medium
7F4S_decoy85,0.547,Medium
7F4S_decoy86,0.545,Medium
7F4S_decoy87,0.525,Medium
7F4S_decoy88,0.548,Medium
7F4S_decoy89,0.536,Medium
7F4S_decoy90,0.511,Medium
7F4S_decoy91,0.528,Medium
7F4S_decoy92,0.559,Medium
7F4S_decoy93,0.546,Medium
7F4S_decoy94,0.524,Medium
7F4S_decoy95,0.565,Medium
7F4S_decoy96,0.538,Medium
7F4S_decoy97,0.546,Medium
7F4S_decoy98,0.517,Medium
7F4S_decoy99,0.512,Medium
7F4S_decoy100,0.545,Medium

=== Contents of 7F90_results.csv ===
Model,DockQ,CAPRI
7F90_decoy1,0.879,High
7F90_decoy2,0.877,High
7F90_decoy3,0.878,High
7F90_decoy4,0.877,High
7F90_decoy5,0.883,High
7F90_decoy6,0.886,High
7F90_decoy7,0.874,High
7F90_decoy8,0.879,High
7F90_decoy9,0.874,High
7F90_decoy10,0.874,High
7F90_decoy11,0.874,High
7F90_decoy12,0.888,High
7F90_decoy13,0.889,High
7F90_decoy14,0.887,High
7F90_decoy15,0.887,High
7F90_decoy16,0.878,High
7F90_decoy17,0.875,High
7F90_decoy18,0.871,High
7F90_decoy19,0.871,High
7F90_decoy20,0.872,High
7F90_decoy21,0.878,High
7F90_decoy22,0.888,High
7F90_decoy23,0.877,High
7F90_decoy24,0.885,High
7F90_decoy25,0.874,High
7F90_decoy26,0.879,High
7F90_decoy27,0.886,High
7F90_decoy28,0.875,High
7F90_decoy29,0.875,High
7F90_decoy30,0.887,High
7F90_decoy31,0.887,High
7F90_decoy32,0.888,High
7F90_decoy33,0.881,High
7F90_decoy34,0.870,High
7F90_decoy35,0.883,High
7F90_decoy36,0.884,High
7F90_decoy37,0.880,High
7F90_decoy38,0.871,High
7F90_decoy39,0.879,High
7F90_decoy40,0.881,High
7F90_decoy41,0.887,High
7F90_decoy42,0.878,High
7F90_decoy43,0.875,High
7F90_decoy44,0.883,High
7F90_decoy45,0.881,High
7F90_decoy46,0.883,High
7F90_decoy47,0.870,High
7F90_decoy48,0.876,High
7F90_decoy49,0.877,High
7F90_decoy50,0.887,High
7F90_decoy51,0.880,High
7F90_decoy52,0.877,High
7F90_decoy53,0.876,High
7F90_decoy54,0.883,High
7F90_decoy55,0.878,High
7F90_decoy56,0.882,High
7F90_decoy57,0.891,High
7F90_decoy58,0.880,High
7F90_decoy59,0.886,High
7F90_decoy60,0.889,High
7F90_decoy61,0.887,High
7F90_decoy62,0.888,High
7F90_decoy63,0.875,High
7F90_decoy64,0.875,High
7F90_decoy65,0.873,High
7F90_decoy66,0.887,High
7F90_decoy67,0.887,High
7F90_decoy68,0.886,High
7F90_decoy69,0.887,High
7F90_decoy70,0.884,High
7F90_decoy71,0.875,High
7F90_decoy72,0.874,High
7F90_decoy73,0.884,High
7F90_decoy74,0.882,High
7F90_decoy75,0.873,High
7F90_decoy76,0.888,High
7F90_decoy77,0.872,High
7F90_decoy78,0.885,High
7F90_decoy79,0.883,High
7F90_decoy80,0.887,High
7F90_decoy81,0.878,High
7F90_decoy82,0.882,High
7F90_decoy83,0.886,High
7F90_decoy84,0.882,High
7F90_decoy85,0.886,High
7F90_decoy86,0.874,High
7F90_decoy87,0.874,High
7F90_decoy88,0.884,High
7F90_decoy89,0.888,High
7F90_decoy90,0.884,High
7F90_decoy91,0.876,High
7F90_decoy92,0.877,High
7F90_decoy93,0.888,High
7F90_decoy94,0.886,High
7F90_decoy95,0.888,High
7F90_decoy96,0.888,High
7F90_decoy97,0.873,High
7F90_decoy98,0.878,High
7F90_decoy99,0.877,High
7F90_decoy100,0.880,High

=== Contents of 7FDO_results.csv ===
Model,DockQ,CAPRI
7FDO_decoy1,0.733,Medium
7FDO_decoy2,0.734,Medium
7FDO_decoy3,0.715,Medium
7FDO_decoy4,0.733,Medium
7FDO_decoy5,0.749,Medium
7FDO_decoy6,0.756,Medium
7FDO_decoy7,0.732,Medium
7FDO_decoy8,0.707,Medium
7FDO_decoy9,0.740,Medium
7FDO_decoy10,0.746,Medium
7FDO_decoy11,0.735,Medium
7FDO_decoy12,0.737,Medium
7FDO_decoy13,0.732,Medium
7FDO_decoy14,0.734,Medium
7FDO_decoy15,0.734,Medium
7FDO_decoy16,0.730,Medium
7FDO_decoy17,0.738,Medium
7FDO_decoy18,0.749,Medium
7FDO_decoy19,0.754,Medium
7FDO_decoy20,0.748,Medium
7FDO_decoy21,0.734,Medium
7FDO_decoy22,0.750,Medium
7FDO_decoy23,0.733,Medium
7FDO_decoy24,0.754,Medium
7FDO_decoy25,0.753,Medium
7FDO_decoy26,0.755,Medium
7FDO_decoy27,0.738,Medium
7FDO_decoy28,0.752,Medium
7FDO_decoy29,0.752,Medium
7FDO_decoy30,0.734,Medium
7FDO_decoy31,0.733,Medium
7FDO_decoy32,0.743,Medium
7FDO_decoy33,0.754,Medium
7FDO_decoy34,0.732,Medium
7FDO_decoy35,0.726,Medium
7FDO_decoy36,0.751,Medium
7FDO_decoy37,0.743,Medium
7FDO_decoy38,0.753,Medium
7FDO_decoy39,0.750,Medium
7FDO_decoy40,0.735,Medium
7FDO_decoy41,0.727,Medium
7FDO_decoy42,0.740,Medium
7FDO_decoy43,0.758,Medium
7FDO_decoy44,0.732,Medium
7FDO_decoy45,0.749,Medium
7FDO_decoy46,0.760,Medium
7FDO_decoy47,0.734,Medium
7FDO_decoy48,0.751,Medium
7FDO_decoy49,0.751,Medium
7FDO_decoy50,0.734,Medium
7FDO_decoy51,0.753,Medium
7FDO_decoy52,0.755,Medium
7FDO_decoy53,0.751,Medium
7FDO_decoy54,0.746,Medium
7FDO_decoy55,0.735,Medium
7FDO_decoy56,0.746,Medium
7FDO_decoy57,0.734,Medium
7FDO_decoy58,0.741,Medium
7FDO_decoy59,0.730,Medium
7FDO_decoy60,0.736,Medium
7FDO_decoy61,0.733,Medium
7FDO_decoy62,0.753,Medium
7FDO_decoy63,0.732,Medium
7FDO_decoy64,0.732,Medium
7FDO_decoy65,0.752,Medium
7FDO_decoy66,0.748,Medium
7FDO_decoy67,0.748,Medium
7FDO_decoy68,0.742,Medium
7FDO_decoy69,0.738,Medium
7FDO_decoy70,0.733,Medium
7FDO_decoy71,0.731,Medium
7FDO_decoy72,0.743,Medium
7FDO_decoy73,0.732,Medium
7FDO_decoy74,0.735,Medium
7FDO_decoy75,0.750,Medium
7FDO_decoy76,0.743,Medium
7FDO_decoy77,0.733,Medium
7FDO_decoy78,0.757,Medium
7FDO_decoy79,0.743,Medium
7FDO_decoy80,0.740,Medium
7FDO_decoy81,0.745,Medium
7FDO_decoy82,0.747,Medium
7FDO_decoy83,0.748,Medium
7FDO_decoy84,0.747,Medium
7FDO_decoy85,0.733,Medium
7FDO_decoy86,0.743,Medium
7FDO_decoy87,0.758,Medium
7FDO_decoy88,0.734,Medium
7FDO_decoy89,0.758,Medium
7FDO_decoy90,0.755,Medium
7FDO_decoy91,0.751,Medium
7FDO_decoy92,0.751,Medium
7FDO_decoy93,0.732,Medium
7FDO_decoy94,0.733,Medium
7FDO_decoy95,0.732,Medium
7FDO_decoy96,0.752,Medium
7FDO_decoy97,0.734,Medium
7FDO_decoy98,0.751,Medium
7FDO_decoy99,0.755,Medium
7FDO_decoy100,0.734,Medium

=== Contents of 7N1J_results.csv ===
Model,DockQ,CAPRI
7N1J_decoy1,0.748,Medium
7N1J_decoy2,0.742,Medium
7N1J_decoy3,0.744,Medium
7N1J_decoy4,0.746,Medium
7N1J_decoy5,0.746,Medium
7N1J_decoy6,0.745,Medium
7N1J_decoy7,0.743,Medium
7N1J_decoy8,0.735,Medium
7N1J_decoy9,0.744,Medium
7N1J_decoy10,0.747,Medium
7N1J_decoy11,0.748,Medium
7N1J_decoy12,0.707,Medium
7N1J_decoy13,0.743,Medium
7N1J_decoy14,0.746,Medium
7N1J_decoy15,0.740,Medium
7N1J_decoy16,0.742,Medium
7N1J_decoy17,0.744,Medium
7N1J_decoy18,0.746,Medium
7N1J_decoy19,0.741,Medium
7N1J_decoy20,0.743,Medium
7N1J_decoy21,0.742,Medium
7N1J_decoy22,0.740,Medium
7N1J_decoy23,0.721,Medium
7N1J_decoy24,0.742,Medium
7N1J_decoy25,0.743,Medium
7N1J_decoy26,0.748,Medium
7N1J_decoy27,0.713,Medium
7N1J_decoy28,0.743,Medium
7N1J_decoy29,0.718,Medium
7N1J_decoy30,0.743,Medium
7N1J_decoy31,0.745,Medium
7N1J_decoy32,0.739,Medium
7N1J_decoy33,0.734,Medium
7N1J_decoy34,0.743,Medium
7N1J_decoy35,0.746,Medium
7N1J_decoy36,0.737,Medium
7N1J_decoy37,0.715,Medium
7N1J_decoy38,0.741,Medium
7N1J_decoy39,0.720,Medium
7N1J_decoy40,0.741,Medium
7N1J_decoy41,0.721,Medium
7N1J_decoy42,0.739,Medium
7N1J_decoy43,0.736,Medium
7N1J_decoy44,0.732,Medium
7N1J_decoy45,0.741,Medium
7N1J_decoy46,0.746,Medium
7N1J_decoy47,0.724,Medium
7N1J_decoy48,0.744,Medium
7N1J_decoy49,0.735,Medium
7N1J_decoy50,0.740,Medium
7N1J_decoy51,0.719,Medium
7N1J_decoy52,0.742,Medium
7N1J_decoy53,0.728,Medium
7N1J_decoy54,0.716,Medium
7N1J_decoy55,0.748,Medium
7N1J_decoy56,0.744,Medium
7N1J_decoy57,0.718,Medium
7N1J_decoy58,0.744,Medium
7N1J_decoy59,0.746,Medium
7N1J_decoy60,0.748,Medium
7N1J_decoy61,0.721,Medium
7N1J_decoy62,0.732,Medium
7N1J_decoy63,0.719,Medium
7N1J_decoy64,0.746,Medium
7N1J_decoy65,0.710,Medium
7N1J_decoy66,0.717,Medium
7N1J_decoy67,0.740,Medium
7N1J_decoy68,0.719,Medium
7N1J_decoy69,0.713,Medium
7N1J_decoy70,0.715,Medium
7N1J_decoy71,0.731,Medium
7N1J_decoy72,0.732,Medium
7N1J_decoy73,0.744,Medium
7N1J_decoy74,0.744,Medium
7N1J_decoy75,0.729,Medium
7N1J_decoy76,0.720,Medium
7N1J_decoy77,0.744,Medium
7N1J_decoy78,0.727,Medium
7N1J_decoy79,0.737,Medium
7N1J_decoy80,0.745,Medium
7N1J_decoy81,0.716,Medium
7N1J_decoy82,0.723,Medium
7N1J_decoy83,0.740,Medium
7N1J_decoy84,0.745,Medium
7N1J_decoy85,0.724,Medium
7N1J_decoy86,0.742,Medium
7N1J_decoy87,0.742,Medium
7N1J_decoy88,0.740,Medium
7N1J_decoy89,0.719,Medium
7N1J_decoy90,0.727,Medium
7N1J_decoy91,0.715,Medium
7N1J_decoy92,0.738,Medium
7N1J_decoy93,0.725,Medium
7N1J_decoy94,0.712,Medium
7N1J_decoy95,0.730,Medium
7N1J_decoy96,0.716,Medium
7N1J_decoy97,0.729,Medium
7N1J_decoy98,0.728,Medium
7N1J_decoy99,0.722,Medium
7N1J_decoy100,0.715,Medium

=== Contents of 7OBV_results.csv ===
Model,DockQ,CAPRI
7OBV_decoy1,0.905,High
7OBV_decoy2,0.891,High
7OBV_decoy3,0.888,High
7OBV_decoy4,0.907,High
